domain	utterance	semantic_parse
weather	Is it foggy and overcast in Rankine?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE foggy ] and [SL:WEATHER overcast ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] ? ]
weather	When is sunset on 2006-04-30 03:15:44.081629?	[IN:GET_SUNSET When is sunset on [SL:DATE_TIME 2006-04-30 03 : 15 : 44.081629 ] ? ]
weather	Please tell me if it was humid in Léon on 1997-09-18 07:44:11.550448.	[IN:GET_WEATHER Please tell me if it was [SL:WEATHER_ATTRIBUTE humid ] in [SL:WEATHER_TEMPERATURE_UNIT Léon ] on [SL:DATE_TIME 1997-09-18 07 : 44 : 11.550448 ] . ]
weather	Is it hot at 508 Geary Creek in Réaumur?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE hot ] at [SL:LOCATION 508 Geary Creek ] in [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] ? ]
weather	Is it cold and overcast today?	[IN:GET_WEATHER Is it [SL:WEATHER cold ] and [SL:WEATHER_ATTRIBUTE overcast ] today ? ]
weather	Where in Paris is within 5 miles?	[IN:GET_LOCATION Where in [SL:LOCATION_USER Paris ] is within [SL:SEARCH_RADIUS 5 miles ] ? ]
weather	When is sunset at 821 Illinois Pike?	[IN:GET_SUNSET When is sunset at [SL:LOCATION 821 Illinois Pike ] ? ]
weather	I'm looking for a place in Sydney, 50 kilometers in the city center.	[IN:GET_LOCATION I m looking for a place in [SL:LOCATION_USER Sydney ] , [SL:SEARCH_RADIUS 50 kilometers ] [SL:LOCATION_MODIFIER in the city center ] . ]
weather	I'd like to know the Delisle temperature on an overcast day.	[IN:GET_WEATHER I d like to know the [SL:WEATHER_TEMPERATURE_UNIT Delisle ] temperature on an [SL:WEATHER overcast ] day . ]
weather	I wonder if Beijing is actually close to the airport.	[IN:GET_LOCATION I wonder if [SL:LOCATION_USER Beijing ] is actually [SL:LOCATION_MODIFIER close to the airport ] . ]
weather	Please check if it’s sunny at 334 Avila Pass today.	[IN:GET_WEATHER Please check if it s [SL:WEATHER sunny ] at [SL:LOCATION 334 Avila Pass ] today . ]
weather	I wonder about the sunset time at 534 Cesar Chavez Station on snowy days.	[IN:GET_SUNSET I wonder about the sunset time at [SL:LOCATION 534 Cesar Chavez Station ] on [SL:WEATHER snowy ] days . ]
weather	Can you find locations in Berlin, 3 miles away?	[IN:GET_LOCATION Can you find locations in [SL:LOCATION_USER Berlin ] , [SL:SEARCH_RADIUS 3 miles ] away ? ]
weather	I'm curious about the foggy weather at 416 Forest Extension.	[IN:GET_WEATHER I m curious about the [SL:WEATHER foggy ] weather at [SL:LOCATION 416 Forest Extension ] . ]
weather	I wonder when the sunset occurs at 611 Fountain Estate during stormy weather.	[IN:GET_SUNSET I wonder when the sunset occurs at [SL:LOCATION 611 Fountain Estate ] during [SL:WEATHER stormy ] weather . ]
weather	Please search for locations in the suburbs of Berlin within 20 kilometers.	[IN:GET_LOCATION Please search for locations [SL:LOCATION_MODIFIER in the suburbs ] of [SL:LOCATION_USER Berlin ] within [SL:SEARCH_RADIUS 20 kilometers ] . ]
weather	Given the heavy rain, can we get sunset at 400 Opal Mews?	[IN:GET_SUNSET Given the [SL:WEATHER heavy rain ] , can we get sunset at [SL:LOCATION 400 Opal Mews ] ? ]
weather	Given the rainy weather, what time is sunrise at 1363 Birmingham Terrace?	[IN:GET_SUNRISE Given the [SL:WEATHER rainy ] weather, what time is sunrise at [SL:LOCATION 1363 Birmingham Terrace ] ? ]
weather	Can you tell me the location that's within 30 miles?	[IN:GET_LOCATION Can you tell me the location that s within [SL:SEARCH_RADIUS 30 miles ] ? ]
weather	Could you tell me if it’s drizzly at 1174 Galilee Row, as I need to know for my visit to Le Chatelier?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER_ATTRIBUTE drizzly ] at [SL:LOCATION 1174 Galilee Row ] , as I need to know for my visit to [SL:WEATHER_TEMPERATURE_UNIT Le Chatelier ] ? ]
weather	Given the cloudy weather, what time is sunset at 272 Campus Pike?	[IN:GET_SUNSET Given the [SL:WEATHER cloudy ] weather, what time is sunset at [SL:LOCATION 272 Campus Pike ] ? ]
weather	What time is sunrise at 590 Faxon Cove?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 590 Faxon Cove ] ? ]
weather	Can you tell me if it's humid and cloudy?	[IN:GET_WEATHER Can you tell me if it s [SL:WEATHER_ATTRIBUTE humid ] and [SL:WEATHER cloudy ] ? ]
weather	Please let me know if the cold weather is chilly, measured in Joules.	[IN:GET_WEATHER Please let me know if the [SL:WEATHER cold ] weather is [SL:WEATHER_ATTRIBUTE chilly ] , measured in [SL:WEATHER_TEMPERATURE_UNIT Joules ] . ]
weather	Please find me a place in Cape Town within 100 meters.	[IN:GET_LOCATION Please find me a place in [SL:LOCATION_USER Cape Town ] within [SL:SEARCH_RADIUS 100 meters ] . ]
weather	Is it Sydney where you are at the airport?	[IN:GET_LOCATION Is it [SL:LOCATION_USER Sydney ] where you are [SL:LOCATION_MODIFIER at the airport ] ? ]
weather	What time is sunset at 1056 Leavenworth Road?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 1056 Leavenworth Road ] ? ]
weather	What time is sunset at 360 Davenport Street?	[IN:GET_SUNSET What time is sunset at [SL:LOCATION 360 Davenport Street ] ? ]
weather	When does the sunrise occur at 225 Naglee Hill in snowy conditions?	[IN:GET_SUNRISE When does the sunrise occur at [SL:LOCATION 225 Naglee Hill ] in [SL:WEATHER snowy ] conditions ? ]
weather	I'm curious about the sunrise time at 79 Ivy Parkway on 1993-05-24 20:26:07.415456.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 79 Ivy Parkway ] on [SL:DATE_TIME 1993-05-24 20 : 26 : 07.415456 ] . ]
weather	Can you tell me the sunrise at 1190 Andover Cove?	[IN:GET_SUNRISE Can you tell me the sunrise at [SL:LOCATION 1190 Andover Cove ] ? ]
weather	Can you tell me the sunrise at 788 Fountain Field?	[IN:GET_SUNRISE Can you tell me the sunrise at [SL:LOCATION 788 Fountain Field ] ? ]
weather	At 1378 Russia Run, the sunset time varies by season.	[IN:GET_SUNSET At [SL:LOCATION 1378 Russia Run ] , the sunset time varies by season . ]
weather	Is it near the coast?	[IN:GET_LOCATION Is it [SL:LOCATION_MODIFIER near the coast ] ? ]
weather	Can you tell me when sunset is at 1058 Funston Place?	[IN:GET_SUNSET Can you tell me when sunset is at [SL:LOCATION 1058 Funston Place ] ? ]
weather	Can you tell me sunset times for 926 Ford Cove?	[IN:GET_SUNSET Can you tell me sunset times for [SL:LOCATION 926 Ford Cove ] ? ]
weather	Can you find a spot 2 miles on the beach?	[IN:GET_LOCATION Can you find a spot [SL:SEARCH_RADIUS 2 miles ] [SL:LOCATION_MODIFIER on the beach ] ? ]
weather	At 824 Heritage Path, the sunset looks beautiful despite the snowy weather.	[IN:GET_SUNSET At [SL:LOCATION 824 Heritage Path ] , the sunset looks beautiful despite the [SL:WEATHER snowy ] weather . ]
weather	I'm curious about the sunset time at 990 Ross Alley when it's snowy.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 990 Ross Alley ] when it s [SL:WEATHER snowy ] . ]
weather	Can you tell me the sunrise at 429 Los Palmos Lake?	[IN:GET_SUNRISE Can you tell me the sunrise at [SL:LOCATION 429 Los Palmos Lake ] ? ]
weather	Can you find locations 20 kilometers in the countryside?	[IN:GET_LOCATION Can you find locations [SL:SEARCH_RADIUS 20 kilometers ] [SL:LOCATION_MODIFIER in the countryside ] ? ]
weather	What's the weather at 556 Chancery Gardens?	[IN:GET_WEATHER What s the weather at [SL:LOCATION 556 Chancery Gardens ] ? ]
weather	Can you find something in the city center of Tokyo, 5 miles away?	[IN:GET_LOCATION Can you find something [SL:LOCATION_MODIFIER in the city center ] of [SL:LOCATION_USER Tokyo ] , [SL:SEARCH_RADIUS 5 miles ] away ? ]
weather	Considering it's windy, what's the sunset at 164 Sawyer Freeway?	[IN:GET_SUNSET Considering it s [SL:WEATHER windy ] , what s the sunset at [SL:LOCATION 164 Sawyer Freeway ] ? ]
weather	I'm curious about the sunset time at 1140 May Extension today.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 1140 May Extension ] today . ]
weather	Is the weather light snow today?	[IN:GET_WEATHER Is the weather [SL:WEATHER light snow ] today ? ]
weather	Could it possibly be snowy and windy today?	[IN:GET_WEATHER Could it possibly be [SL:WEATHER_ATTRIBUTE snowy ] and [SL:WEATHER windy ] today ? ]
weather	I wonder what time the sun rises at 1265 Dock Bypass on snowy days.	[IN:GET_SUNRISE I wonder what time the sun rises at [SL:LOCATION 1265 Dock Bypass ] on [SL:WEATHER snowy ] days . ]
weather	Please find out the sunset time for 1271 Larch Drive on 1981-07-18 23:50:38.431793.	[IN:GET_SUNSET Please find out the sunset time for [SL:LOCATION 1271 Larch Drive ] on [SL:DATE_TIME 1981-07-18 23 : 50 : 38.431793 ] . ]
weather	What time is sunrise at 1358 Harry Court?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1358 Harry Court ] ? ]
weather	Since the weather is snowy, what's the sunrise time at 1391 Woodside Park?	[IN:GET_SUNRISE Since the weather is [SL:WEATHER snowy ] , what s the sunrise time at [SL:LOCATION 1391 Woodside Park ] ? ]
weather	I'd like to know the sunset at 453 Brompton Loop on 1982-05-16 21:34:39.449214.	[IN:GET_SUNSET I d like to know the sunset at [SL:LOCATION 453 Brompton Loop ] on [SL:DATE_TIME 1982-05-16 21 : 34 : 39.449214 ] . ]
weather	Can you find suburban areas in Paris, 20 miles?	[IN:GET_LOCATION Can you find [SL:LOCATION_MODIFIER suburban area ] s in [SL:LOCATION_USER Paris ] , [SL:SEARCH_RADIUS 20 miles ] ? ]
weather	I wonder if it's drizzly at 317 Rutland Rapids today.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE drizzly ] at [SL:LOCATION 317 Rutland Rapids ] today . ]
weather	Can you confirm if the user is in Los Angeles at the airport, please?	[IN:GET_LOCATION Can you confirm if the user is in [SL:LOCATION_USER Los Angeles ] [SL:LOCATION_MODIFIER at the airport ] , please ? ]
weather	What can you discover in the valley around Toronto, within a 5 kilometers radius?	[IN:GET_LOCATION What can you discover [SL:LOCATION_MODIFIER in the valley ] around [SL:LOCATION_USER Toronto ] , within a [SL:SEARCH_RADIUS 5 kilometers ] radius ? ]
weather	Is the temperature in Celsius and cloudy?	[IN:GET_WEATHER Is the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] and [SL:WEATHER cloudy ] ? ]
weather	Please inform me of the sunrise time at 1318 Gladys Trail today.	[IN:GET_SUNRISE Please inform me of the sunrise time at [SL:LOCATION 1318 Gladys Trail ] today . ]
weather	What time is sunrise at 502 Deming Terrace?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 502 Deming Terrace ] ? ]
weather	Will it be sunny at sunrise?	[IN:GET_SUNRISE Will it be [SL:WEATHER sunny ] at sunrise ? ]
weather	I'm curious about the windy sunrise at 860 Montana Field.	[IN:GET_SUNRISE I m curious about the [SL:WEATHER windy ] sunrise at [SL:LOCATION 860 Montana Field ] . ]
weather	I'm curious about the sunset timing at 169 Aptos Place when it's humid.	[IN:GET_SUNSET I m curious about the sunset timing at [SL:LOCATION 169 Aptos Place ] when it s [SL:WEATHER humid ] . ]
weather	I wonder if 638 Hunt Hills has foggy weather today.	[IN:GET_WEATHER I wonder if [SL:LOCATION 638 Hunt Hills ] has [SL:WEATHER foggy ] weather today . ]
weather	Is the weather mild at 447 Ventura Trail?	[IN:GET_WEATHER Is the weather [SL:WEATHER mild ] at [SL:LOCATION 447 Ventura Trail ] ? ]
weather	I'm curious about the sunrise time at 1193 El Plazuela Arcade on 2015-11-25 12:51:22.766340.	[IN:GET_SUNRISE I m curious about the sunrise time at [SL:LOCATION 1193 El Plazuela Arcade ] on [SL:DATE_TIME 2015-11-25 12 : 51 : 22.766340 ] . ]
weather	Where is downtown within 5 miles?	[IN:GET_LOCATION Where is [SL:LOCATION_MODIFIER downtown ] within [SL:SEARCH_RADIUS 5 miles ] ? ]
weather	On 1991-06-20 19:46:04.117696, was it windy at 585 Mars Arcade in Kelvin?	[IN:GET_WEATHER On [SL:DATE_TIME 1991-06-20 19 : 46 : 04.117696 ] , was it [SL:WEATHER_ATTRIBUTE windy ] at [SL:LOCATION 585 Mars Arcade ] in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] ? ]
weather	Could you tell me if it's cloudy, stormy, and what the Fahrenheit temperature is?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER_ATTRIBUTE cloudy ] , [SL:WEATHER stormy ] , and what the [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] temperature is ? ]
weather	Where is New York within 25 kilometers?	[IN:GET_LOCATION Where is [SL:LOCATION_USER New York ] within [SL:SEARCH_RADIUS 25 kilometers ] ? ]
weather	I wonder about the weather conditions at 27 Webb Pine.	[IN:GET_WEATHER I wonder about the weather conditions at [SL:LOCATION 27 Webb Pine ] . ]
weather	Please provide the sunset time for 74 Upper Service Drive on 2010-05-18 01:21:31.536928.	[IN:GET_SUNSET Please provide the sunset time for [SL:LOCATION 74 Upper Service Drive ] on [SL:DATE_TIME 2010-05-18 01 : 21 : 31.536928 ] . ]
weather	What time is sunrise at 79 Fell Access Bayou?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 79 Fell Access Bayou ] ? ]
weather	Can you tell me about the sunrise at 421 Oakwood Lodge?	[IN:GET_SUNRISE Can you tell me about the sunrise at [SL:LOCATION 421 Oakwood Lodge ] ? ]
weather	I would like to know the sunrise at 67 Cityview Drive on 2003-09-12 04:22:27.828588.	[IN:GET_SUNRISE I would like to know the sunrise at [SL:LOCATION 67 Cityview Drive ] on [SL:DATE_TIME 2003-09-12 04 : 22 : 27.828588 ] . ]
weather	Please check if the weather is sunny and humid at 186 Ingerson Bypass using Kelvin.	[IN:GET_WEATHER Please check if the weather is [SL:WEATHER sunny ] and [SL:WEATHER_ATTRIBUTE humid ] at [SL:LOCATION 186 Ingerson Bypass ] using [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] . ]
weather	Can we expect a beautiful sunset at 1115 Saint Germain Grove despite the rainy weather?	[IN:GET_SUNSET Can we expect a beautiful sunset at [SL:LOCATION 1115 Saint Germain Grove ] despite the [SL:WEATHER rainy ] weather ? ]
weather	The sunset today at 10 Kezar Lane feels humid.	[IN:GET_SUNSET The sunset today at [SL:LOCATION 10 Kezar Lane ] feels [SL:WEATHER humid ] . ]
weather	Do you know when the sunrise occurs in humid 925 Costa Hills?	[IN:GET_SUNRISE Do you know when the sunrise occurs in [SL:WEATHER humid ] [SL:LOCATION 925 Costa Hills ] ? ]
weather	I wonder what lies 5 miles by the river.	[IN:GET_LOCATION I wonder what lies [SL:SEARCH_RADIUS 5 miles ] [SL:LOCATION_MODIFIER by the river ] . ]
weather	Could you tell me if it’s stormy at 618 Dewey Pike using Léger?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER stormy ] at [SL:LOCATION 618 Dewey Pike ] using [SL:WEATHER_TEMPERATURE_UNIT Léger ] ? ]
weather	I wonder what time sunrise occurred at 807 Buena Vista Circle on 1990-04-08 15:54:02.539356.	[IN:GET_SUNRISE I wonder what time sunrise occurred at [SL:LOCATION 807 Buena Vista Circle ] on [SL:DATE_TIME 1990-04-08 15 : 54 : 02.539356 ] . ]
weather	The sunset at 709 Rockdale Parkway will be chilly tonight.	[IN:GET_SUNSET The sunset at [SL:LOCATION 709 Rockdale Parkway ] will be [SL:WEATHER chilly ] tonight . ]
weather	I wonder if it's chilly at Gas Mark in 86 Hunter Extension.	[IN:GET_WEATHER I wonder if it s [SL:WEATHER_ATTRIBUTE chilly ] at [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] in [SL:LOCATION 86 Hunter Extension ] . ]
weather	I wonder what time the sunrise will be at 981 San Felipe Landing on 2006-10-22 20:22:33.148249.	[IN:GET_SUNRISE I wonder what time the sunrise will be at [SL:LOCATION 981 San Felipe Landing ] on [SL:DATE_TIME 2006-10-22 20 : 22 : 33.148249 ] . ]
weather	What can you find about the user's location in Rio de Janeiro?	[IN:GET_LOCATION What can you find about the user s location in [SL:LOCATION_USER Rio de Janeiro ] ? ]
weather	Could you tell me if Los Angeles is at a high elevation?	[IN:GET_LOCATION Could you tell me if [SL:LOCATION_USER Los Angeles ] is [SL:LOCATION_MODIFIER at a high elevation ] ? ]
weather	Given the cloudy weather, what’s sunrise at 889 Harris Station?	[IN:GET_SUNRISE Given the [SL:WEATHER cloudy ] weather, what s sunrise at [SL:LOCATION 889 Harris Station ] ? ]
weather	I would like to know the sunset time at 1001 Spofford Stravenue on 1991-11-14 05:57:21.570070.	[IN:GET_SUNSET I would like to know the sunset time at [SL:LOCATION 1001 Spofford Stravenue ] on [SL:DATE_TIME 1991-11-14 05 : 57 : 21.570070 ] . ]
weather	I would like to know the sunrise for 689 Vista View Grove on 2010-08-26 13:00:41.734868.	[IN:GET_SUNRISE I would like to know the sunrise for [SL:LOCATION 689 Vista View Grove ] on [SL:DATE_TIME 2010-08-26 13 : 00 : 41.734868 ] . ]
weather	I'm curious if it's stormy today at 122 Samoset Street with Delisle measurements.	[IN:GET_WEATHER I m curious if it s [SL:WEATHER_ATTRIBUTE stormy ] today at [SL:LOCATION 122 Samoset Street ] with [SL:WEATHER_TEMPERATURE_UNIT Delisle ] measurements . ]
weather	I wonder what the Gas Mark reading is for 1247 Clyde Terrace today, considering it's cloudy.	[IN:GET_WEATHER I wonder what the [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] reading is for [SL:LOCATION 1247 Clyde Terrace ] today, considering it s [SL:WEATHER cloudy ] . ]
weather	What's the weather at 729 Fairfield Turnpike in Celsius?	[IN:GET_WEATHER What s the weather at [SL:LOCATION 729 Fairfield Turnpike ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	Where is it 2 kilometers along the coastline?	[IN:GET_LOCATION Where is it [SL:SEARCH_RADIUS 2 kilometers ] [SL:LOCATION_MODIFIER along the coastline ] ? ]
weather	I am curious about the sunrise time at 733 Raymond Square.	[IN:GET_SUNRISE I am curious about the sunrise time at [SL:LOCATION 733 Raymond Square ] . ]
weather	Is there heavy rain at sunrise?	[IN:GET_SUNRISE Is there [SL:WEATHER heavy rain ] at sunrise ? ]
weather	Is your location London at the airport?	[IN:GET_LOCATION Is your location [SL:LOCATION_USER London ] [SL:LOCATION_MODIFIER at the airport ] ? ]
weather	I am curious about the Léger weather at 381 Continuum Parkway which is overcast.	[IN:GET_WEATHER I am curious about the [SL:WEATHER_TEMPERATURE_UNIT Léger ] weather at [SL:LOCATION 381 Continuum Parkway ] which is [SL:WEATHER overcast ] . ]
weather	On 1971-03-19 08:27:28.756755, it was cold at 322 Diaz Viaduct.	[IN:GET_SUNSET On [SL:DATE_TIME 1971-03-19 08 : 27 : 28.756755 ] , it was [SL:WEATHER cold ] at [SL:LOCATION 322 Diaz Viaduct ] . ]
weather	Can you tell me Rankine's temperature on a sunny day?	[IN:GET_WEATHER Can you tell me [SL:WEATHER_TEMPERATURE_UNIT Rankine ] s temperature on a [SL:WEATHER sunny ] day ? ]
weather	What is the sunrise time at 137 Kronquist Expressway when it's cloudy?	[IN:GET_SUNRISE What is the sunrise time at [SL:LOCATION 137 Kronquist Expressway ] when it s [SL:WEATHER cloudy ] ? ]
weather	What's the temperature in Fahrenheit at 1342 Alvarado Gardens?	[IN:GET_WEATHER What s the temperature in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] at [SL:LOCATION 1342 Alvarado Gardens ] ? ]
weather	Can you tell me if Delisle is hot at 526 Lawrence Court?	[IN:GET_WEATHER Can you tell me if [SL:WEATHER_TEMPERATURE_UNIT Delisle ] is [SL:WEATHER hot ] at [SL:LOCATION 526 Lawrence Court ] ? ]
weather	Given the cloudy weather, what time will sunset be at 875 Jessie West Cove?	[IN:GET_SUNSET Given the [SL:WEATHER cloudy ] weather, what time will sunset be at [SL:LOCATION 875 Jessie West Cove ] ? ]
